mihinkään	Adv	ikke noe sted
miksi	Adv	hvorfor
milloin	Adv	når
miltei	Adv	nesten
minne	Adv	hvorhen
missä	Adv	hvor
mistä	Adv	hvor
miten	Adv	hvordan
monesti	Adv	mange ganger
muinoin	Adv	før i tiden
mukaan	Adv	med
mukana	Adv	med
muuten	Adv	ellers
myöhemmin	Adv	seinere
myöhään	Adv	sent
niin	Adv	slik
nimittäin	Adv	nemlig
niukasti	Adv	knapt
noin	Adv	omtrent
nopeasti	Adv	fort
näin	Adv	slik
näkyviin	Adv	til syne
näkyville	Adv	til syne
näkyvissä	Adv	synlig
näkyvistä	Adv	fra synlig
ohella	Adv	ved siden av
ohessa	Adv	ved siden av
ohi	Adv	forbi
oikein	Adv	riktig
osittain	Adv	delvis
paikoitellen	Adv	her og der
paitsi	Adv	unntatt
paljon	Adv	mye
paremmin	Adv	bedre
parhaiten	Adv	best
perässä	Adv	bak
perään	Adv	bak
pian	Adv	snart
poikittain	Adv	på tvers
pois	Adv	bort
päivisin	Adv	om dagen
päivittäin	Adv	daglig
päälle	Adv	på
päällepäin	Adv	ovenpå
päällä	Adv	på
päältä	Adv	på
päästä	Adv	fritas
rikki	Adv	ødelagt
rinnalla	Adv	ved siden av
rinnalle	Adv	ved siden av
ristiin	Adv	på kryss
salaa	Adv	i hemmelighet
salaisesti	Adv	i hemmelighet
samalla	Adv	samtidig
samassa	Adv	samtidig
sangen	Adv	ganske
siellä	Adv	der
sieltä	Adv	derfra
siihen	Adv	til det
siinä	Adv	der
siitä	Adv	fra det
siksi	Adv	derfor
silloin	Adv	da
sinne	Adv	dit
sisälle	Adv	inn
sisällä	Adv	inne
sisältä	Adv	ut fra
sisässä	Adv	inne
sisään	Adv	inn
siten	Adv	slik
sitten	Adv	så
suoraan	Adv	rett   rakt
suunnilleen	Adv	omtrent
syksyisin	Adv	om høsten
taa	Adv	bakfra
taannoin	Adv	for en tid siden
tahallaan	Adv	med vilje
takaa	Adv	bakfra
takaisin	Adv	tilbake
takana	Adv	bak
tarkalleen	Adv	just
tarpeeksi	Adv	nok
tavallisesti	Adv	vanligvis
tietysti	Adv	naturligvis
todella	Adv	sannelig
tuohon	Adv	til det der borte
tuolla	Adv	der borte
tuolloin	Adv	da
tuossa	Adv	der borte
tuosta	Adv	av det der borte
tähän	Adv	til dette
tällöin	Adv	da
tänne	Adv	hit
tänään	Adv	i dag
tässä	Adv	her
tästä	Adv	av dette	herfra
täten	Adv	slik
täynnä	Adv	fullt
täyteen	Adv	mett	full
täällä	Adv	her
täältä	Adv	herfra
ulkona	Adv	ute
ulos	Adv	ut
useasti	Adv	ofte
usein	Adv	ofte
uudelleen	Adv	pâ nytt
uudestaan	Adv	en gang til
vaille	Adv	mangel	på
vapaasti	Adv	fritt
varmasti	Adv	sikkert
vastaan	Adv	i mot
vastakkain	Adv	mot hverandre
verran	Adv	så mye som
viereen	Adv	ved siden av
vieressä	Adv	ved siden av
vierestä	Adv	fra ved siden av
vihdoin	Adv	endelig
viimein	Adv	endelig
vuosittain	Adv	årlig
vähitellen	Adv	etterhvert
vähän	Adv	litt
väkisin	Adv	med makt
väliin	Adv	inn mellom
välillä	Adv	av og til
välissä	Adv	mellom
välistä	Adv	einer
välittömästi	Adv	umiddelbart
väärin	Adv	galt
yhteen	Adv	sammen
yhteensä	Adv	til sammen	i alt
yhtäkkiä	Adv	plutselig
yksin	Adv	alene
yleensä	Adv	vanligvis
yleisesti	Adv	generelt
yli	Adv	over
ylle	Adv	over
yllä	Adv	ovenfor
yltä	Adv	ovenfra
ylös	Adv	opp
ylösalaisin	Adv	opp ned
ympäri	Adv	omkring
ympärille	Adv	omkring
ympärillä	Adv	omkring
ympäriltä	Adv	fra rundt om kring
äsken	Adv	nettopp
äskettäin	Adv	for en tid siden
ääneen	Adv	høylytt
ääreltä	Adv	ved siden av
ääressä	Adv	ved siden av
öisin	Adv	om natten
